id,value,feed_id,created_at,lat,lon,ele
0F6E8Q939BS4NJACZCSW4ENA5Y,100951,2409791,2022-12-19 02:10:08 UTC,,,
0F6E8QJA5JGN7FPNHTN1YDK2F9,100949,2409791,2022-12-19 02:10:38 UTC,,,
0F6E8QVC79HEA1D02P1WQYE96Q,100950,2409791,2022-12-19 02:11:08 UTC,,,
0F6E8R4K7ZT1A96RY2XDSVGBT5,100957,2409791,2022-12-19 02:11:38 UTC,,,
0F6E8RDNRDE07BCP6YEXQTRW86,100953,2409791,2022-12-19 02:12:08 UTC,,,
0F6E8RPW9THHSD0T07RE36XH4Q,100955,2409791,2022-12-19 02:12:38 UTC,,,
0F6E8RZXZBJMQCKQYVRXZ7A8SC,100960,2409791,2022-12-19 02:13:08 UTC,,,
0F6E8S94ERSN6V4Y79S215RB7C,100957,2409791,2022-12-19 02:13:38 UTC,,,
0F6E8SJ5XVNWY5ADJKESYSHTSB,100955,2409791,2022-12-19 02:14:07 UTC,,,
0F6E8SVE7BE6RZGD9QY3M1B0Q2,100958,2409791,2022-12-19 02:14:38 UTC,,,
0F6E8T4GABZFHCPBBFKPEG8KED,100962,2409791,2022-12-19 02:15:07 UTC,,,
0F6E8TDR0GPM1TWA3DV1K4NZF4,100955,2409791,2022-12-19 02:15:38 UTC,,,
0F6E8TPS08SY9SBPP8YZ34KQAR,100962,2409791,2022-12-19 02:16:07 UTC,,,
0F6E8TZZ48B2ZYNP9Y14NJ4X93,100964,2409791,2022-12-19 02:16:37 UTC,,,
0F6E8V8Z36JREQ85WEYQD0PPXZ,100957,2409791,2022-12-19 02:17:07 UTC,,,
0F6E8VJ5FA1MP6QBMVBBTQ8YZH,100960,2409791,2022-12-19 02:17:37 UTC,,,
0F6E8VV61CE8ANBKW8DG7DP2FP,100958,2409791,2022-12-19 02:18:07 UTC,,,
0F6E8W4BMWJ7X2PRGN9PEP28XP,100959,2409791,2022-12-19 02:18:37 UTC,,,
0F6E8WDBY3BR11MMCRVHF3954Q,100956,2409791,2022-12-19 02:19:06 UTC,,,
0F6E8WPH1EXAXZRFW7MT12MR18,100949,2409791,2022-12-19 02:19:36 UTC,,,
